Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-12 00:00:00+00:00,153.852783203125,153.9076385498047,153.5036163330078,153.5036163330078,662152,0.0,0.0
2023-10-12 00:15:00+00:00,153.49024963378906,153.6138153076172,153.4025115966797,153.4025115966797,752344,0.0,0.0
2023-10-12 00:30:00+00:00,153.39382934570312,153.49606323242188,153.32553100585938,153.48953247070312,402544,0.0,0.0
2023-10-12 00:45:00+00:00,153.49673461914062,153.59207153320312,153.2249755859375,153.2249755859375,610704,0.0,0.0
2023-10-12 01:00:00+00:00,153.20352172851562,153.20352172851562,152.63279724121094,152.6476593017578,657648,0.0,0.0
2023-10-12 01:15:00+00:00,152.6378631591797,152.6378631591797,152.56100463867188,152.6173858642578,419612,0.0,0.0
2023-10-12 01:30:00+00:00,152.6170654296875,153.05650329589844,152.5675506591797,153.04832458496094,537948,0.0,0.0
2023-10-12 01:45:00+00:00,153.05445861816406,153.34011840820312,153.05445861816406,153.34011840820312,265880,0.0,0.0
2023-10-12 02:00:00+00:00,153.34373474121094,153.6074981689453,153.31201171875,153.6074981689453,342100,0.0,0.0
2023-10-12 02:15:00+00:00,153.6171112060547,153.66708374023438,153.6171112060547,153.62509155273438,358884,0.0,0.0
2023-10-12 02:30:00+00:00,153.61390686035156,153.92050170898438,153.61390686035156,153.89625549316406,89968,0.0,0.0
2023-10-12 02:45:00+00:00,153.89732360839844,154.08697509765625,153.8590545654297,154.08697509765625,167748,0.0,0.0
2023-10-12 03:00:00+00:00,154.0718231201172,154.0718231201172,153.88572692871094,153.96826171875,98232,0.0,0.0
2023-10-12 03:15:00+00:00,153.97300720214844,154.09803771972656,153.96676635742188,154.00521850585938,41820,0.0,0.0
2023-10-12 03:30:00+00:00,153.97731018066406,153.97731018066406,153.7750244140625,153.78457641601562,44860,0.0,0.0
2023-10-12 03:45:00+00:00,153.78761291503906,153.8375244140625,153.78761291503906,153.82667541503906,84528,0.0,0.0
2023-10-12 04:00:00+00:00,153.82740783691406,153.8284454345703,153.78216552734375,153.79090881347656,225844,0.0,0.0
2023-10-12 04:15:00+00:00,153.7937469482422,153.82699584960938,153.51625061035156,153.51625061035156,276848,0.0,0.0
2023-10-12 04:30:00+00:00,153.51121520996094,153.51121520996094,153.39610290527344,153.4375762939453,125504,0.0,0.0
2023-10-12 04:45:00+00:00,153.44082641601562,153.5311737060547,153.4014129638672,153.4081573486328,0,0.0,0.0
2023-10-12 05:00:00+00:00,153.39950561523438,153.39950561523438,153.3227081298828,153.34349060058594,43060,0.0,0.0
2023-10-12 05:15:00+00:00,153.3640899658203,153.5914306640625,153.3632354736328,153.5914306640625,13372,0.0,0.0
2023-10-12 05:30:00+00:00,153.60189819335938,153.7266387939453,153.5986328125,153.7266387939453,28516,0.0,0.0
2023-10-12 05:45:00+00:00,153.72213745117188,153.74038696289062,153.50367736816406,153.50367736816406,274248,0.0,0.0
2023-10-12 06:00:00+00:00,153.4955291748047,153.4955291748047,153.40997314453125,153.41720581054688,0,0.0,0.0
2023-10-12 06:15:00+00:00,153.4174346923828,153.74583435058594,153.4174346923828,153.6156463623047,896540,0.0,0.0
2023-10-12 06:30:00+00:00,153.6123046875,153.9340057373047,153.6123046875,153.9340057373047,446444,0.0,0.0
2023-10-12 06:45:00+00:00,153.9445343017578,154.34275817871094,153.94064331054688,154.33798217773438,1168164,0.0,0.0
2023-10-12 07:00:00+00:00,154.34423828125,154.34423828125,154.07505798339844,154.08262634277344,863488,0.0,0.0
2023-10-12 07:15:00+00:00,154.083740234375,154.1163787841797,153.9796142578125,153.9879608154297,108808,0.0,0.0
2023-10-12 07:30:00+00:00,153.969482421875,154.02191162109375,153.93812561035156,153.94642639160156,44224,0.0,0.0
2023-10-12 07:45:00+00:00,153.9351043701172,153.9351043701172,153.720703125,153.72940063476562,116720,0.0,0.0
2023-10-12 08:00:00+00:00,153.7088165283203,153.7088165283203,153.55003356933594,153.55052185058594,561032,0.0,0.0
