Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-12 00:00:00+00:00,7.39296293258667,7.403088569641113,7.392243385314941,7.393967628479004,123920,0.0,0.0
2023-10-12 00:15:00+00:00,7.393222332000732,7.393222332000732,7.377498149871826,7.377845764160156,251808,0.0,0.0
2023-10-12 00:30:00+00:00,7.377882480621338,7.379008769989014,7.3651838302612305,7.3651838302612305,0,0.0,0.0
2023-10-12 00:45:00+00:00,7.365197658538818,7.366004943847656,7.359833240509033,7.365937232971191,172944,0.0,0.0
2023-10-12 01:00:00+00:00,7.3653364181518555,7.3653364181518555,7.346320629119873,7.346320629119873,280016,0.0,0.0
2023-10-12 01:15:00+00:00,7.345386028289795,7.345386028289795,7.332715034484863,7.336883068084717,672560,0.0,0.0
2023-10-12 01:30:00+00:00,7.3366923332214355,7.342616081237793,7.335267543792725,7.335267543792725,393712,0.0,0.0
2023-10-12 01:45:00+00:00,7.335093975067139,7.335951805114746,7.32747745513916,7.32747745513916,597632,0.0,0.0
2023-10-12 02:00:00+00:00,7.327749729156494,7.327749729156494,7.306249141693115,7.307162761688232,1351472,0.0,0.0
2023-10-12 02:15:00+00:00,7.307210445404053,7.328699111938477,7.307210445404053,7.328394889831543,862800,0.0,0.0
2023-10-12 02:30:00+00:00,7.328493118286133,7.354011058807373,7.328493118286133,7.354011058807373,0,0.0,0.0
2023-10-12 02:45:00+00:00,7.353618144989014,7.3767900466918945,7.353618144989014,7.376391887664795,220576,0.0,0.0
2023-10-12 03:00:00+00:00,7.375570297241211,7.375613689422607,7.363417148590088,7.363417148590088,0,0.0,0.0
2023-10-12 03:15:00+00:00,7.362877368927002,7.362877368927002,7.345081329345703,7.345081329345703,0,0.0,0.0
2023-10-12 03:30:00+00:00,7.344982147216797,7.344982147216797,7.336709499359131,7.337790012359619,77824,0.0,0.0
2023-10-12 03:45:00+00:00,7.345608234405518,7.356555461883545,7.342329025268555,7.3440752029418945,2848496,0.0,0.0
2023-10-12 04:00:00+00:00,7.343832015991211,7.3461503982543945,7.337690353393555,7.337961196899414,0,0.0,0.0
2023-10-12 04:15:00+00:00,7.337680816650391,7.343514442443848,7.337680816650391,7.342897891998291,0,0.0,0.0
2023-10-12 04:30:00+00:00,7.342848300933838,7.347927093505859,7.342848300933838,7.347616195678711,65552,0.0,0.0
2023-10-12 04:45:00+00:00,7.347563743591309,7.34950065612793,7.344854354858398,7.344855785369873,95472,0.0,0.0
2023-10-12 05:00:00+00:00,7.344492435455322,7.344492435455322,7.324835777282715,7.3263258934021,0,0.0,0.0
2023-10-12 05:15:00+00:00,7.326879501342773,7.329853057861328,7.323392868041992,7.329853057861328,7120,0.0,0.0
2023-10-12 05:30:00+00:00,7.330284118652344,7.3429975509643555,7.330284118652344,7.342878818511963,41632,0.0,0.0
2023-10-12 05:45:00+00:00,7.343019008636475,7.35321044921875,7.343019008636475,7.35321044921875,18160,0.0,0.0
2023-10-12 06:00:00+00:00,7.353429317474365,7.364261150360107,7.35144567489624,7.364261150360107,181200,0.0,0.0
2023-10-12 06:15:00+00:00,7.367715835571289,7.3752760887146,7.367715835571289,7.3752760887146,55824,0.0,0.0
2023-10-12 06:30:00+00:00,7.375439167022705,7.380187034606934,7.365999221801758,7.365999221801758,700032,0.0,0.0
2023-10-12 06:45:00+00:00,7.365880966186523,7.365880966186523,7.352410316467285,7.352410316467285,367328,0.0,0.0
2023-10-12 07:00:00+00:00,7.352298259735107,7.36226749420166,7.351741313934326,7.36226749420166,366912,0.0,0.0
2023-10-12 07:15:00+00:00,7.362578868865967,7.367166042327881,7.356274604797363,7.367166042327881,633840,0.0,0.0
