Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-12 00:00:00+00:00,0.247999370098114,0.24807099997997284,0.2477962076663971,0.24783623218536377,192400,0.0,0.0
2023-10-12 00:15:00+00:00,0.24784041941165924,0.24790458381175995,0.2476716935634613,0.2476716935634613,54232,0.0,0.0
2023-10-12 00:30:00+00:00,0.24767105281352997,0.24776120483875275,0.24730448424816132,0.24730448424816132,7864,0.0,0.0
2023-10-12 00:45:00+00:00,0.24729466438293457,0.24729466438293457,0.24713626503944397,0.24715971946716309,149152,0.0,0.0
2023-10-12 01:00:00+00:00,0.24714988470077515,0.24714988470077515,0.24664315581321716,0.24664315581321716,66544,0.0,0.0
2023-10-12 01:15:00+00:00,0.24661532044410706,0.24661532044410706,0.24614474177360535,0.24624453485012054,901112,0.0,0.0
2023-10-12 01:30:00+00:00,0.24624057114124298,0.246322900056839,0.24624057114124298,0.24624620378017426,321544,0.0,0.0
2023-10-12 01:45:00+00:00,0.24624750018119812,0.246247798204422,0.24598321318626404,0.24614839255809784,548608,0.0,0.0
2023-10-12 02:00:00+00:00,0.24614033102989197,0.2461775690317154,0.24591416120529175,0.2459627389907837,221424,0.0,0.0
2023-10-12 02:15:00+00:00,0.24596482515335083,0.24635127186775208,0.24596482515335083,0.2462414801120758,162312,0.0,0.0
2023-10-12 02:30:00+00:00,0.24623358249664307,0.24661633372306824,0.24623358249664307,0.24661226570606232,0,0.0,0.0
2023-10-12 02:45:00+00:00,0.24662302434444427,0.24713857471942902,0.2465755194425583,0.24705040454864502,365496,0.0,0.0
2023-10-12 03:00:00+00:00,0.2470351606607437,0.24713212251663208,0.24676695466041565,0.2468276470899582,0,0.0,0.0
2023-10-12 03:15:00+00:00,0.2468174248933792,0.2468174248933792,0.24652135372161865,0.24661482870578766,0,0.0,0.0
2023-10-12 03:30:00+00:00,0.2466147243976593,0.2466147243976593,0.24634845554828644,0.2463604211807251,0,0.0,0.0
2023-10-12 03:45:00+00:00,0.2463562935590744,0.2464510202407837,0.24632962048053741,0.2464510202407837,0,0.0,0.0
2023-10-12 04:00:00+00:00,0.24645745754241943,0.24650783836841583,0.24637004733085632,0.2464781254529953,0,0.0,0.0
2023-10-12 04:15:00+00:00,0.24647529423236847,0.24647529423236847,0.24641208350658417,0.2464730441570282,95928,0.0,0.0
2023-10-12 04:30:00+00:00,0.2464720457792282,0.2464909702539444,0.2463943213224411,0.24644525349140167,0,0.0,0.0
2023-10-12 04:45:00+00:00,0.24644044041633606,0.2465074360370636,0.246291384100914,0.246291384100914,109048,0.0,0.0
2023-10-12 05:00:00+00:00,0.24627725780010223,0.24627725780010223,0.24591217935085297,0.24591217935085297,0,0.0,0.0
2023-10-12 05:15:00+00:00,0.24592410027980804,0.24595695734024048,0.24586857855319977,0.24595171213150024,0,0.0,0.0
2023-10-12 05:30:00+00:00,0.24594265222549438,0.24626630544662476,0.24594265222549438,0.24626630544662476,0,0.0,0.0
2023-10-12 05:45:00+00:00,0.24626411497592926,0.24657844007015228,0.24622692167758942,0.24657844007015228,290936,0.0,0.0
2023-10-12 06:00:00+00:00,0.24658367037773132,0.24704763293266296,0.24658367037773132,0.24692173302173615,1982440,0.0,0.0
2023-10-12 06:15:00+00:00,0.24678760766983032,0.24678760766983032,0.24673372507095337,0.24675925076007843,1698816,0.0,0.0
2023-10-12 06:30:00+00:00,0.24676299095153809,0.24681946635246277,0.24671752750873566,0.24681657552719116,189512,0.0,0.0
2023-10-12 06:45:00+00:00,0.24682186543941498,0.24684378504753113,0.2463943362236023,0.2463943362236023,128968,0.0,0.0
2023-10-12 07:00:00+00:00,0.24639105796813965,0.24639105796813965,0.2463076114654541,0.24630962312221527,79680,0.0,0.0
2023-10-12 07:15:00+00:00,0.24631358683109283,0.24634836614131927,0.24617619812488556,0.2462090104818344,4520,0.0,0.0
2023-10-12 07:30:00+00:00,0.2462121993303299,0.2462727129459381,0.24618449807167053,0.2462727129459381,0,0.0,0.0
2023-10-12 07:45:00+00:00,0.24627019464969635,0.24637354910373688,0.24609406292438507,0.24609406292438507,162552,0.0,0.0
2023-10-12 08:00:00+00:00,0.24609477818012238,0.24609477818012238,0.24567720293998718,0.24567720293998718,51568,0.0,0.0
2023-10-12 08:15:00+00:00,0.24568472802639008,0.24592077732086182,0.24564097821712494,0.24592077732086182,920328,0.0,0.0
